50800,29,0x94,0,0xdeadbeef,10,0
51000,10,0x93,0,0xdeadbeef,10,88
51200,115,0x96,0,0xdeadbeef,10,84
51400,26,0x94,0,0xdeadbeef,10,0
51600,18,0x94,0,0xdeadbeef,10,0
51800,22,0x97,0,0xdeadbeef,10,126
52000,14,0x98,0,0xdeadbeef,10,122
52200,50,0x74,0,0xdeadbeef,10,121
52400,11,0x99,0,0xdeadbeef,10,0
52600,53,0x99,0,0xdeadbeef,10,0
52800,16,0x9a,0,0xdeadbeef,10,88
53000,125,0x9b,0,0xdeadbeef,10,116
53200,22,0x9c,0,0xdeadbeef,10,120
53400,80,0x99,0,0xdeadbeef,10,0
53600,33,0x9b,0,0xdeadbeef,10,116
53800,125,0x9d,0,0xdeadbeef,10,79
54000,22,0x9b,0,0xdeadbeef,10,116
54200,18,0x9e,0,0xdeadbeef,10,116
54400,84,0x9e,0,0xdeadbeef,10,116
54600,51,0x9f,0,0xdeadbeef,10,0
54800,53,0x9e,0,0xdeadbeef,10,116
55000,101,0x9f,1,0xdeadbeef,10,124
55200,46,0xa0,0,0xdeadbeef,10,0
55400,2,0xa1,0,0xdeadbeef,10,126
55600,127,0xa2,0,0xdeadbeef,10,0
55800,56,0xa0,1,0xdeadbeef,10,121
56000,97,0xa2,1,0xdeadbeef,10,126
56200,15,0xa3,0,0xdeadbeef,10,151
56400,32,0xa4,0,0xdeadbeef,10,145
56600,48,0x76,0,0xdeadbeef,10,304
56800,107,0xa5,0,0xdeadbeef,10,0
57000,45,0xa3,0,0xdeadbeef,10,151
57200,32,0xa5,1,0xdeadbeef,10,120
57400,33,0xa6,0,0xdeadbeef,10,0
57600,80,0xa7,0,0xdeadbeef,10,126
57800,54,0xa7,0,0xdeadbeef,10,126
58000,53,0xa8,0,0xdeadbeef,10,127
58200,94,0xa9,0,0xdeadbeef,10,0
58400,101,0xaa,0,0xdeadbeef,10,128
58600,64,0xa9,1,0xdeadbeef,10,146
58800,3,0xab,0,0xdeadbeef,10,124
59000,15,0xa7,0,0xdeadbeef,10,126
59200,22,0xa8,0,0xdeadbeef,10,127
59400,39,0xab,0,0xdeadbeef,10,124
59600,58,0xac,0,0xdeadbeef,10,0
59800,82,0xac,0,0xdeadbeef,10,0
60000,16,0xad,0,0xdeadbeef,10,126
60200,53,0xac,0,0xdeadbeef,10,0
60400,42,0xae,0,0xdeadbeef,10,0
60600,30,0xae,1,0xdeadbeef,10,123
60800,107,0xaf,0,0xdeadbeef,10,0
61000,125,0xb0,0,0xdeadbeef,10,128
61200,20,0xb0,0,0xdeadbeef,10,128
61400,81,0xb0,0,0xdeadbeef,10,128
61600,51,0xb1,0,0xdeadbeef,10,112
61800,104,0xb2,0,0xdeadbeef,10,115
62000,110,0xb3,0,0xdeadbeef,10,0
62200,127,0xb4,0,0xdeadbeef,10,87
62400,101,0xb2,0,0xdeadbeef,10,115
62600,32,0xb5,0,0xdeadbeef,10,0
62800,81,0xb6,0,0xdeadbeef,10,121
63000,67,0xb7,0,0xdeadbeef,10,106
63200,111,0xb5,1,0xdeadbeef,10,91
63400,13,0xb3,1,0xdeadbeef,10,94
63600,104,0xb8,0,0xdeadbeef,10,121
63800,95,0xb9,0,0xdeadbeef,10,0
64000,84,0xba,0,0xdeadbeef,10,0
64200,5,0xb9,1,0xdeadbeef,10,122
64400,43,0xbb,0,0xdeadbeef,10,0
64600,121,0xba,1,0xdeadbeef,10,122
64800,9,0xbc,0,0xdeadbeef,10,0
65000,78,0xbd,0,0xdeadbeef,10,0
65200,14,0xb2,0,0xdeadbeef,10,115
65400,119,0xbd,1,0xdeadbeef,10,137
65600,95,0xb7,0,0xdeadbeef,10,106
65800,29,0xbe,0,0xdeadbeef,10,106
66000,10,0xb7,0,0xdeadbeef,10,106
66200,123,0xbf,0,0xdeadbeef,10,122
66400,115,0xc0,0,0xdeadbeef,10,0
66600,0,0xc1,0,0xdeadbeef,10,93
66800,43,0xc2,0,0xdeadbeef,10,0
67000,125,0xc3,0,0xdeadbeef,10,118
67200,51,0xb4,0,0xdeadbeef,10,87
67400,56,0xc2,1,0xdeadbeef,10,120
67600,32,0xc4,0,0xdeadbeef,10,0
67800,38,0xc5,0,0xdeadbeef,10,124
68000,20,0xc6,0,0xdeadbeef,10,0
68200,17,0xc7,0,0xdeadbeef,10,0
68400,125,0xc8,0,0xdeadbeef,10,0
68600,102,0xc6,1,0xdeadbeef,10,123
68800,36,0xc8,1,0xdeadbeef,10,121
69000,83,0xc7,1,0xdeadbeef,10,106
69200,119,0xc9,0,0xdeadbeef,10,122
69400,110,0xca,0,0xdeadbeef,10,0
69600,107,0xc3,0,0xdeadbeef,10,118
69800,47,0xca,0,0xdeadbeef,10,0
70000,11,0xcb,0,0xdeadbeef,10,0
70200,6,0xcb,1,0xdeadbeef,10,113
70400,58,0xcb,0,0xdeadbeef,10,113
70600,65,0xcc,0,0xdeadbeef,10,0
70800,18,0xcd,0,0xdeadbeef,10,87
71000,117,0xce,0,0xdeadbeef,10,0
71200,58,0xcf,0,0xdeadbeef,10,0
71400,103,0xd0,0,0xdeadbeef,10,126
71600,79,0xd1,0,0xdeadbeef,10,140
71800,57,0xd2,0,0xdeadbeef,10,123
72000,110,0xce,1,0xdeadbeef,10,123
72200,18,0xd3,0,0xdeadbeef,10,0
72400,51,0xd4,0,0xdeadbeef,10,128
72600,78,0xd4,0,0xdeadbeef,10,128
72800,100,0xcf,1,0xdeadbeef,10,127
73000,29,0xd3,1,0xdeadbeef,10,123
73200,50,0xd5,0,0xdeadbeef,10,119
73400,40,0xd6,0,0xdeadbeef,10,83
73600,98,0xd7,0,0xdeadbeef,10,124
73800,122,0xd8,0,0xdeadbeef,10,0
74000,60,0xd9,0,0xdeadbeef,10,0
74200,116,0xd4,0,0xdeadbeef,10,128
74400,45,0xd8,1,0xdeadbeef,10,79
74600,23,0xd9,1,0xdeadbeef,10,149
74800,87,0xd6,0,0xdeadbeef,10,83
75000,30,0xda,0,0xdeadbeef,10,0
75200,55,0xd6,0,0xdeadbeef,10,83
75400,54,0xdb,0,0xdeadbeef,10,93
75600,127,0x85,0,0xdeadbeef,10,131
75800,32,0x52,0,0xdeadbeef,10,140
76000,34,0xdc,0,0xdeadbeef,10,0
76200,114,0xdd,0,0xdeadbeef,10,0
76400,3,0xde,0,0xdeadbeef,10,0
76600,0,0xdf,0,0xdeadbeef,10,145
76800,113,0xe0,1,0xdeadbeef,10,110
77000,80,0xe1,0,0xdeadbeef,10,122
77200,18,0xde,1,0xdeadbeef,10,127
77400,116,0xe2,0,0xdeadbeef,10,206
77600,29,0xde,0,0xdeadbeef,10,127
77800,78,0xe3,0,0xdeadbeef,10,120
78000,116,0xe4,0,0xdeadbeef,10,128
78200,64,0xe3,0,0xdeadbeef,10,120
78400,50,0xe5,0,0xdeadbeef,10,0
78600,84,0xe6,0,0xdeadbeef,10,150
78800,112,0xe7,0,0xdeadbeef,10,128
79000,35,0xe6,0,0xdeadbeef,10,150
79200,114,0xe8,0,0xdeadbeef,10,127
79400,35,0xe6,0,0xdeadbeef,10,150
79600,6,0xcb,0,0xdeadbeef,10,113
79800,30,0xe9,1,0xdeadbeef,10,117
80000,52,0xe8,0,0xdeadbeef,10,127
80200,11,0xea,0,0xdeadbeef,10,0
80400,119,0xeb,0,0xdeadbeef,10,126
80600,94,0xec,0,0xdeadbeef,10,128
80800,38,0xea,1,0xdeadbeef,10,120
81000,112,0xed,0,0xdeadbeef,10,0
81200,127,0xee,0,0xdeadbeef,10,0
81400,97,0xef,0,0xdeadbeef,10,0
81600,121,0xf0,0,0xdeadbeef,10,81
81800,9,0xf1,0,0xdeadbeef,10,0
82000,25,0xf2,1,0xdeadbeef,10,127
82200,13,0xf1,0,0xdeadbeef,10,0
82400,117,0xf3,0,0xdeadbeef,10,122
82600,74,0xf4,0,0xdeadbeef,10,75
82800,88,0xee,0,0xdeadbeef,10,0
83000,121,0xf5,0,0xdeadbeef,10,123
83200,119,0xf1,0,0xdeadbeef,10,0
83400,66,0xee,0,0xdeadbeef,10,0
83600,82,0xf6,0,0xdeadbeef,10,97
83800,40,0xf7,0,0xdeadbeef,10,117
84000,17,0xf8,0,0xdeadbeef,10,0
84200,24,0xf9,0,0xdeadbeef,10,98
84400,125,0xf8,1,0xdeadbeef,10,123
84600,123,0xfa,0,0xdeadbeef,10,0
84800,42,0xf9,0,0xdeadbeef,10,98
85000,50,0xfb,0,0xdeadbeef,10,123
85200,64,0xf9,0,0xdeadbeef,10,98
85400,94,0xfc,0,0xdeadbeef,10,0
85600,117,0xfd,0,0xdeadbeef,10,144
85800,17,0xfc,1,0xdeadbeef,10,124
86000,69,0xfe,0,0xdeadbeef,10,123
86200,96,0xff,0,0xdeadbeef,10,113
86400,40,0x100,0,0xdeadbeef,10,170
86600,80,0x101,0,0xdeadbeef,10,0
86800,55,0x102,0,0xdeadbeef,10,180
87000,87,0x103,0,0xdeadbeef,10,122
87200,106,0x104,0,0xdeadbeef,10,122
87400,22,0x105,0,0xdeadbeef,10,126
87600,22,0x105,0,0xdeadbeef,10,126
87800,84,0xf4,0,0xdeadbeef,10,75
88000,94,0x106,0,0xdeadbeef,10,0
88200,122,0x107,0,0xdeadbeef,10,86
88400,38,0x108,0,0xdeadbeef,10,128
88600,33,0x108,0,0xdeadbeef,10,128
88800,51,0xde,0,0xdeadbeef,10,127
89000,120,0x109,0,0xdeadbeef,10,0
89200,123,0x10a,0,0xdeadbeef,10,120
89400,118,0x10b,0,0xdeadbeef,10,120
89600,84,0x10c,0,0xdeadbeef,10,82
89800,13,0x109,1,0xdeadbeef,10,121
90000,87,0x108,0,0xdeadbeef,10,128
90200,34,0x10d,0,0xdeadbeef,10,121
90400,90,0x10d,0,0xdeadbeef,10,121
90600,35,0x10c,0,0xdeadbeef,10,82
90800,40,0x10d,0,0xdeadbeef,10,121
91000,20,0xf3,0,0xdeadbeef,10,122
91200,101,0x105,0,0xdeadbeef,10,126
91400,14,0x10e,0,0xdeadbeef,10,0
91600,97,0x10f,0,0xdeadbeef,10,0
91800,59,0x110,0,0xdeadbeef,10,101
92000,27,0xf4,0,0xdeadbeef,10,75
92200,36,0x107,0,0xdeadbeef,10,86
92400,116,0x10e,1,0xdeadbeef,10,122
92600,84,0x111,0,0xdeadbeef,10,124
92800,51,0x112,0,0xdeadbeef,10,97
93000,3,0x10c,0,0xdeadbeef,10,82
93200,107,0x113,0,0xdeadbeef,10,0
93400,110,0x111,0,0xdeadbeef,10,124
93600,17,0x114,0,0xdeadbeef,10,0
93800,117,0x111,0,0xdeadbeef,10,124
94000,9,0x113,1,0xdeadbeef,10,122
94200,4,0x114,1,0xdeadbeef,10,123
94400,96,0x115,0,0xdeadbeef,10,196
94600,42,0xf4,0,0xdeadbeef,10,75
94800,123,0x7f,0,0xdeadbeef,10,137
95000,84,0x116,0,0xdeadbeef,10,0
95200,123,0x117,0,0xdeadbeef,10,122
95400,121,0x116,1,0xdeadbeef,10,121
95600,49,0x107,0,0xdeadbeef,10,86
95800,89,0x118,0,0xdeadbeef,10,0
96000,11,0x119,0,0xdeadbeef,10,0
96200,29,0x11a,0,0xdeadbeef,10,125
96400,45,0x11b,0,0xdeadbeef,10,124
96600,49,0x11c,0,0xdeadbeef,10,0
96800,72,0x11d,0,0xdeadbeef,10,127
97000,67,0x11e,0,0xdeadbeef,10,143
97200,117,0x11d,0,0xdeadbeef,10,127
97400,6,0xf3,0,0xdeadbeef,10,122
97600,55,0x11f,0,0xdeadbeef,10,123
97800,42,0x120,0,0xdeadbeef,10,0
98000,30,0x121,0,0xdeadbeef,10,119
98200,30,0x120,1,0xdeadbeef,10,172
98400,78,0x122,0,0xdeadbeef,10,0
98600,95,0x11d,0,0xdeadbeef,10,127
98800,123,0x123,0,0xdeadbeef,10,120
99000,87,0x124,0,0xdeadbeef,10,0
99200,95,0x125,0,0xdeadbeef,10,128
99400,48,0x126,0,0xdeadbeef,10,121
99600,116,0x126,0,0xdeadbeef,10,121
99800,104,0xf3,0,0xdeadbeef,10,122
100000,80,0x127,0,0xdeadbeef,10,125
100200,20,0x128,0,0xdeadbeef,10,0
100400,49,0x128,1,0xdeadbeef,10,126
100600,80,0x129,0,0xdeadbeef,10,0
100800,123,0x12a,0,0xdeadbeef,10,0
101000,52,0x126,0,0xdeadbeef,10,121
101200,125,0x12a,1,0xdeadbeef,10,87
101400,35,0x12b,0,0xdeadbeef,10,0
101600,82,0x12c,0,0xdeadbeef,10,121
101800,24,0x12d,0,0xdeadbeef,10,86
102000,11,0x12e,0,0xdeadbeef,10,110
102200,77,0x12f,0,0xdeadbeef,10,109
102400,10,0x12c,0,0xdeadbeef,10,121
102600,58,0x127,0,0xdeadbeef,10,125
102800,42,0x130,0,0xdeadbeef,10,128
103000,95,0x131,0,0xdeadbeef,10,125
103200,77,0x132,0,0xdeadbeef,10,120
103400,49,0x133,0,0xdeadbeef,10,0
103600,50,0x134,0,0xdeadbeef,10,0
103800,79,0x133,1,0xdeadbeef,10,134
104000,67,0xf3,0,0xdeadbeef,10,122
104200,74,0x130,0,0xdeadbeef,10,128
104400,29,0x135,0,0xdeadbeef,10,0
104600,0,0x136,0,0xdeadbeef,10,0
104800,2,0x137,0,0xdeadbeef,10,150
105000,50,0x138,0,0xdeadbeef,10,97
105200,4,0x135,1,0xdeadbeef,10,125
105400,24,0x138,0,0xdeadbeef,10,97
105600,42,0x138,0,0xdeadbeef,10,97
105800,93,0x139,0,0xdeadbeef,10,142
106000,104,0x13a,0,0xdeadbeef,10,0
106200,117,0x13a,1,0xdeadbeef,10,123
106400,74,0x13b,0,0xdeadbeef,10,120
106600,9,0x13c,0,0xdeadbeef,10,0
106800,3,0x13d,0,0xdeadbeef,10,86
107000,126,0x13e,1,0xdeadbeef,10,112
107200,98,0x13b,0,0xdeadbeef,10,120
107400,51,0x13b,0,0xdeadbeef,10,120
107600,87,0x13c,1,0xdeadbeef,10,140
107800,49,0xe8,0,0xdeadbeef,10,127
108000,52,0x13f,0,0xdeadbeef,10,0
108200,75,0x13f,1,0xdeadbeef,10,120
108400,49,0xe8,0,0xdeadbeef,10,127
108600,106,0x13d,0,0xdeadbeef,10,86
108800,9,0x13d,0,0xdeadbeef,10,86
109000,127,0x140,0,0xdeadbeef,10,158
109200,34,0x141,0,0xdeadbeef,10,113
109400,53,0x140,0,0xdeadbeef,10,158
109600,117,0x142,0,0xdeadbeef,10,0
109800,106,0x142,0,0xdeadbeef,10,0
110000,111,0x140,0,0xdeadbeef,10,158
110200,0,0x143,0,0xdeadbeef,10,143
110400,48,0x144,0,0xdeadbeef,7,0
110600,110,0x145,0,0xdeadbeef,10,0
110800,94,0xf3,0,0xdeadbeef,10,122
111000,60,0x146,0,0xdeadbeef,10,94
111200,54,0x146,0,0xdeadbeef,10,94
111400,106,0x52,0,0xdeadbeef,10,140
111600,34,0x147,0,0xdeadbeef,10,97
111800,119,0x146,0,0xdeadbeef,10,94
112000,92,0x145,1,0xdeadbeef,10,120
112200,122,0x148,0,0xdeadbeef,10,0
112400,84,0x135,0,0xdeadbeef,10,125
112600,38,0x148,1,0xdeadbeef,10,123
112800,107,0x149,0,0xdeadbeef,10,125
113000,6,0x14a,0,0xdeadbeef,10,125
113200,119,0x14b,0,0xdeadbeef,10,122
113400,71,0x14c,0,0xdeadbeef,10,117
113600,74,0x52,0,0xdeadbeef,10,140
113800,17,0x14d,0,0xdeadbeef,10,132
114000,29,0x14e,0,0xdeadbeef,10,124
